text,label,source,dataset,domain,text_lemma,neutral,joy,surprise,sadness,fear,anger,disgust,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,auth_score,urg_score
i think i was pretty clear in accepting that there had been a small amount of warming overall between 1979 and about 7 years ago. there is nothing alarming or exceptional about it. there is no climate crisis or emergency.,misinformation,quotaclimat,quotaclimat,climate,think pretty clear accept small warming overall 1979 7 year ago alarming exceptional climate crisis emergency,0.0017641150625422597,0.006447174586355686,0.015751909464597702,0.004073982127010822,0.9673982262611389,0.004155430011451244,0.0004092197632417083,0.093,0.622,0.285,0.8344,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
"i’m seeing specific examples of this over and over, and i love it every time: the implosion of the covid narrative is absolutely leading to the implosion of the climate narrative.",misinformation,quotaclimat,quotaclimat,climate,see specific example love time implosion covid narrative absolutely lead implosion climate narrative,0.5622610449790955,0.24221590161323547,0.06403709203004837,0.018823746591806412,0.04273092374205589,0.060116834938526154,0.009814486838877201,0.0,0.877,0.123,0.6369,0.4,0.3,0.7,1,1,1,0.42857081632740524,0.3,0.4
the climate models cannot be considered validated and therefore cannot be used to do prediction of the future.,misinformation,quotaclimat,quotaclimat,climate,climate model consider validate prediction future,0.5406290292739868,0.008976750075817108,0.022147251293063164,0.29111847281455994,0.03349900618195534,0.07851250469684601,0.025116967037320137,0.089,0.911,0.0,-0.1695,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
the previous predictions about the horrendous warming the people expected has not come to pass… . so it’s just pure garbage. there’s no reason to believe any of it.,misinformation,quotaclimat,quotaclimat,climate,previous prediction horrendous warming people expect come pass pure garbage reason believe,0.010515612550079823,0.0009097314905375242,0.004553633742034435,0.012788898311555386,0.0374009869992733,0.0812976211309433,0.8525334596633911,0.179,0.774,0.048,-0.6597,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"well, there’s certainly ideology that’s connected to climate science. and then there’s certainly corporations that are invested in this, this prospect of green energy and the concept of green energy. and they’re profiting off of it and pushing these different things, whether it be electric car mandates or whatever it is.",misinformation,quotaclimat,quotaclimat,climate,certainly ideology connect climate science certainly corporation invest prospect green energy concept green energy profit push different thing electric car mandate,0.9438679218292236,0.009854228235781193,0.014251414686441422,0.0033436352387070656,0.0014606221811845899,0.01015193946659565,0.01707032322883606,0.0,0.731,0.269,0.9217,0.2,0.3,0.6,1,1,1,0.49999916666805555,0.3,0.2
"there is no human activity whatsoever that does not generate co2, and no plant can grow without a generous supply of co2 in the atmosphere. more than any other substance on earth, production of co2 measures human prosperity and plant growth.",misinformation,quotaclimat,quotaclimat,climate,human activity whatsoever generate co2 plant grow generous supply co2 atmosphere substance earth production co2 measure human prosperity plant growth,0.30494916439056396,0.6249415278434753,0.005743378773331642,0.01279052160680294,0.0014893020270392299,0.01932159624993801,0.03076445311307907,0.152,0.792,0.056,-0.5426,0.0,0.3,0.2,0,1,1,1.4999925000374996,0.3,0.0
"the only way to slow global warming is to allow entrepreneurs to create more energy-efficient products and technologies. as the demand for these products grows, entrepreneurs will naturally react to market forces and direct their energies to producing more energy-efficient products at a cheaper cost. government intervention is not the solution to this problem, the free market is.",misinformation,quotaclimat,quotaclimat,climate,way slow global warming allow entrepreneur create energy efficient product technology demand product grow entrepreneur naturally react market force direct energy produce energy efficient product cheap cost government intervention solution problem free market,0.9116634130477905,0.031064564362168312,0.00793194305151701,0.00411894079297781,0.00357344769872725,0.034584857523441315,0.007062920834869146,0.092,0.747,0.161,0.5629,0.4,0.2,0.6,1,1,1,0.33333277777870374,0.2,0.4
"jo nova has an entertaining article describing the excellent correlation between increasing us postal charges and rising temperatures through the 20th century. joanne humorously claims a causal relation and thus excellently lampoons the ipccs ridiculous assertion that a similar correlation between rising levels of atmospheric carbon dioxide and rising world temperatures proves that carbon dioxide is causing the temperature rise. actually, even the claim of a correlation is disputed, since temperatures have gone both up and down while co2 rises quite steadily.",misinformation,quotaclimat,quotaclimat,climate,jo nova entertaining article describe excellent correlation increase postal charge rise temperature 20th century joanne humorously claim causal relation excellently lampoon ipccs ridiculous assertion similar correlation rise level atmospheric carbon dioxide rise world temperature prove carbon dioxide cause temperature rise actually claim correlation dispute temperature go co2 rise steadily,0.05268267169594765,0.9246079325675964,0.009729485027492046,0.002413564594462514,0.00046417172416113317,0.006445960607379675,0.0036562655586749315,0.073,0.781,0.146,0.8402,0.0,0.0,0.9,0,0,1,0.0,0.0,0.0
that also means that we must prepare for those changes rather than muck about with blunt tools like carbon taxes or symbolic bans on plastic bags so let’s abandon fanciful and fleetingly ineffective climate policies. let’s rapidly transition to the cleanest and most reliable electricity source we have (nuclear).  […] “let’s stop torturing ourselves with totalitarian policies against a virus we can’t control.,misinformation,quotaclimat,quotaclimat,climate,mean prepare change muck blunt tool like carbon taxis symbolic ban plastic bag let abandon fanciful fleetingly ineffective climate policy let rapidly transition clean reliable electricity source nuclear let stop torture totalitarian policy virus control,0.14050477743148804,0.013391007669270039,0.0028706607408821583,0.030493082478642464,0.33151519298553467,0.44793930649757385,0.033285848796367645,0.19,0.776,0.034,-0.888,0.3,0.9,0.4,1,1,1,2.2499943750140625,0.9,0.3
"marjorie taylor greene argues global warming is ""actually healthy for us""",misinformation,quotaclimat,quotaclimat,climate,marjorie taylor greene argue global warming actually healthy,0.8871354460716248,0.06608400493860245,0.007810075301676989,0.009801266714930534,0.006375878117978573,0.014622443355619907,0.00817087385803461,0.174,0.537,0.289,0.1779,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"i’m here to encourage everyone to look at the data themselves, not just buy what they’re told. i find that my standards for science are more important to me than anything else, and i hate to see them being depreciated by the alarmists’ claims today. politics and the media and what have you have allowed us now to be facing one of the biggest scientific hoaxes in history. that’s what’s being pushed on us.",misinformation,quotaclimat,quotaclimat,climate,encourage look data buy tell find standard science important hate depreciate alarmist claim today politic medium allow face big scientific hoax history push,0.016331017017364502,0.017485128715634346,0.022633865475654602,0.2099909633398056,0.5060321092605591,0.22216683626174927,0.005360039416700602,0.046,0.886,0.067,0.1761,0.4,0.1,0.6,1,1,1,0.16666638888935187,0.1,0.4
"while activists are clearly good at getting headlines, schools understand that divesting would be all cost for no environmental gain.",misinformation,quotaclimat,quotaclimat,climate,activist clearly good get headline school understand divesting cost environmental gain,0.7746877670288086,0.008053441531956196,0.005941031500697136,0.03230930119752884,0.009552236646413803,0.10612168163061142,0.06333459913730621,0.187,0.602,0.211,0.1591,0.2,0.0,0.5,1,0,1,0.0,0.0,0.2
"worse still, new york is backing the wrong horse by looking to solar and wind energy as credible replacements for fossil fuels. the most powerful demonstration of this point comes from mark mills of the manhattan institute, who shows in painful detail that the technical limitations of both wind and solar power make them at best niche players. there is little chance that wind and solar energy can displace fossil fuels, which at present account for about 80 percent of the world’s energy sources.",misinformation,quotaclimat,quotaclimat,climate,bad new york back wrong horse look solar wind energy credible replacement fossil fuel powerful demonstration point come mark mill manhattan institute show painful detail technical limitation wind solar power good niche player little chance wind solar energy displace fossil fuel present account 80 percent world energy source,0.09694419056177139,0.004723639693111181,0.016701022163033485,0.7156961560249329,0.032536063343286514,0.038450926542282104,0.09494800865650177,0.091,0.729,0.18,0.7165,0.2,0.7,0.3,1,1,1,2.3333255555814816,0.7,0.2
