text,label,domain,source,dataset,text_lemma,neutral,disgust,anger,surprise,sadness,fear,joy,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,urg_score,auth_score
homeopathic treatment of coronavirus,misinformation,covid,princeton,jns-covid_misinfo,homeopathic treatment coronavirus,0.6435689330101013,0.1867255717515945,0.0159576255828142,0.02165212854743,0.0627999827265739,0.0649861320853233,0.0043096388690173,0.0,1.0,0.0,0.0,0.8,0.0,0.3,1,0,1,0.0,0.8,0.0
leaked emails: norwegian pressures sales team to mislead potential customers about coronavirus,misinformation,covid,princeton,jns-covid_misinfo,leak email norwegian pressure sale team mislead potential customer coronavirus,0.2455936670303344,0.0309868082404136,0.4479795694351196,0.0435103401541709,0.0844166874885559,0.1435333490371704,0.0039795516058802,0.315,0.685,0.0,-0.5574,0.8,0.0,0.4,1,0,1,0.0,0.8,0.0
virus outbreak: chinese trolls decried for fake news,misinformation,covid,princeton,jns-covid_misinfo,virus outbreak chinese troll decry fake news,0.3770316541194916,0.0654403120279312,0.2807421088218689,0.0404424928128719,0.0295472051948308,0.2008574306964874,0.0059388307854533,0.307,0.693,0.0,-0.4767,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
fact check: supermarkets are not recalling coronavirus-infected toilet paper,misinformation,covid,princeton,jns-covid_misinfo,fact check supermarket recall coronavirus infect toilet paper,0.8020204901695251,0.0741184055805206,0.0210050512105226,0.0357110984623432,0.0476762391626834,0.0167623907327651,0.0027063090819865,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
facebook doubles down on removing coronavirus conspiracy theories,misinformation,covid,princeton,jns-covid_misinfo,facebook double remove coronavirus conspiracy theory,0.8901163935661316,0.0053827110677957,0.0396600067615509,0.0146884750574827,0.0390634983777999,0.0065173371694982,0.0045716166496276,0.327,0.673,0.0,-0.5267,0.2,0.1,0.7,1,1,1,0.1428569387758017,0.2,0.1
a disturbing number of people think coronavirus is related to corona beer,misinformation,covid,princeton,jns-covid_misinfo,disturbing number people think coronavirus relate corona beer,0.0149692147970199,0.0257209353148937,0.0243839938193559,0.1637750715017318,0.0103314202278852,0.7587387561798096,0.0020806090906262,0.226,0.685,0.089,-0.4588,0.2,0.1,0.7,1,1,1,0.1428569387758017,0.2,0.1
"says a coronavirus patent expired just as there is a ""sudden outbreak"" and, despite ""media fear-mongering,"" there is already a vaccine available.",misinformation,covid,princeton,jns-covid_misinfo,say coronavirus patent expire sudden outbreak despite medium fear mongering vaccine available,0.2030248939990997,0.0029801425989717,0.0109087713062763,0.1455586403608322,0.0127433510497212,0.6141494512557983,0.0106347799301147,0.0,1.0,0.0,0.0,0.2,0.0,0.7,1,0,1,0.0,0.2,0.0
"bioweapons, secret labs, and the cia: pro-kremlin actors blame the u.s. for coronavirus outbreak",misinformation,covid,princeton,jns-covid_misinfo,bioweapon secret lab cia pro kremlin actor blame u.s coronavirus outbreak,0.3215455710887909,0.0313924960792064,0.5746802687644958,0.0230955146253108,0.0299173314124345,0.0137994633987545,0.0055694449692964,0.156,0.844,0.0,-0.34,0.2,0.0,0.6,1,0,1,0.0,0.2,0.0
coronavirus: russia denies spreading us conspiracy on social media,misinformation,covid,princeton,jns-covid_misinfo,coronavirus russia deny spread conspiracy social medium,0.8013626337051392,0.0193625167012214,0.0851394161581993,0.0097966687753796,0.0650011897087097,0.0161180198192596,0.0032195032108575,0.47,0.53,0.0,-0.7351,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
coronavirus may be us ‘biological attack’: irgc head hossein salami,misinformation,covid,princeton,jns-covid_misinfo,coronavirus biological attack irgc head hossein salami,0.2735806405544281,0.0072766225785017,0.0194217395037412,0.0482027865946292,0.0242641549557447,0.62296462059021,0.004289329983294,0.0,1.0,0.0,0.0,0.2,0.4,0.6,1,1,1,0.6666655555574075,0.2,0.4
"china, pushing conspiracy theory, accuses us army of bringing coronavirus to wuhan",misinformation,covid,princeton,jns-covid_misinfo,china push conspiracy theory accuse army bring coronavirus wuhan,0.2843464016914367,0.0257649403065443,0.6097944378852844,0.02953577414155,0.0161807034164667,0.0319727286696434,0.0024050802458077,0.367,0.633,0.0,-0.7003,0.4,0.0,0.9,1,0,1,0.0,0.4,0.0
arab writers: the coronavirus is part of biological warfare waged by the u.s. against china,misinformation,covid,princeton,jns-covid_misinfo,arab writers coronavirus biological warfare wag u.s china,0.7926334738731384,0.0364776290953159,0.0499271228909492,0.0571122616529464,0.0299122836440801,0.0290318001061677,0.0049054976552724,0.136,0.864,0.0,-0.296,0.0,0.0,0.9,0,0,1,0.0,0.0,0.0
facebook post: coronavirus and impeachment,misinformation,covid,princeton,jns-covid_misinfo,facebook post coronavirus impeachment,0.5527579188346863,0.0090278331190347,0.1947623640298843,0.0596441626548767,0.1017345711588859,0.060364756733179,0.0217083860188722,0.0,1.0,0.0,0.0,0.8,0.2,0.7,1,1,1,0.2857138775516035,0.8,0.2
fox business network: covid-19 is a ‘coronavirus impeachment scam’,misinformation,covid,princeton,jns-covid_misinfo,fox business network covid-19 coronavirus impeachment scam,0.0555155426263809,0.0377549268305301,0.1522977799177169,0.0194366034120321,0.0254367757588624,0.705996572971344,0.003561915596947,0.0,1.0,0.0,0.0,0.4,1.0,0.9,1,1,1,1.1111098765445817,0.4,1.0
trump backers see a coronavirus conspiracy,misinformation,covid,princeton,jns-covid_misinfo,trump backer coronavirus conspiracy,0.657655656337738,0.0807263702154159,0.1256971061229705,0.061183862388134,0.0168178174644708,0.0540985539555549,0.0038205294404178,0.405,0.595,0.0,-0.5267,0.0,0.0,0.6,0,0,1,0.0,0.0,0.0
tom cotton is playing a dangerous game with his coronavirus speculation,misinformation,covid,princeton,jns-covid_misinfo,tom cotton play dangerous game coronavirus speculation,0.0258073601871728,0.0135842524468898,0.0373942144215106,0.0030336650088429,0.0100195668637752,0.9083354473114014,0.0018255463801324,0.223,0.647,0.129,-0.3182,0.2,0.0,0.4,1,0,1,0.0,0.2,0.0
qanon supporters and anti-vaxxers are spreading a hoax that bill gates created the coronavirus,misinformation,covid,princeton,jns-covid_misinfo,qanon supporter anti vaxxer spread hoax bill gate create coronavirus,0.5951740741729736,0.017288040369749,0.1003235951066017,0.0777113586664199,0.0134534062817692,0.1817765533924102,0.0142730167135596,0.117,0.611,0.272,0.4215,0.4,0.1,0.7,1,1,1,0.1428569387758017,0.4,0.1
fox guest jerry falwell jr. speculates that north korea “got together with china” to create coronavirus,misinformation,covid,princeton,jns-covid_misinfo,fox guest jerry falwell jr speculate north korea get china create coronavirus,0.7693074345588684,0.000658598204609,0.0050235255621373,0.1303184032440185,0.0255395621061325,0.0019860905595123,0.0671664923429489,0.0,0.877,0.123,0.2732,0.2,0.1,0.6,1,1,1,0.1666663888893518,0.2,0.1
iran’s regime pushes antisemitic conspiracies about coronavirus,misinformation,covid,princeton,jns-covid_misinfo,iran regime push antisemitic conspiracy coronavirus,0.1380780190229416,0.2822805941104889,0.377152144908905,0.013811438344419,0.0135979726910591,0.1714693903923034,0.00361038162373,0.0,1.0,0.0,0.0,0.2,0.3,0.5,1,1,1,0.5999988000023999,0.2,0.3
be wary of those texts from a friend of a friend’s aunt,misinformation,covid,princeton,jns-covid_misinfo,wary text friend friend aunt,0.0268767103552818,0.0046242447569966,0.0038949758745729,0.0047422535717487,0.0039634616114199,0.9543197751045228,0.0015787347219884,0.0,0.775,0.225,0.4939,0.0,0.0,0.7,0,0,1,0.0,0.0,0.0
"hoax audio claiming to be from someone with sources at the pentagon has spread online and across group chats. it mirrors the hoax texts attributed to other authorities, which have since been disavowed.",misinformation,covid,princeton,jns-covid_misinfo,hoax audio claim source pentagon spread online group chat mirror hoax text attribute authority disavow,0.845812976360321,0.0541113317012786,0.0305393692106008,0.0186019353568553,0.0164936203509569,0.0272760484367609,0.0071647106669843,0.119,0.881,0.0,-0.4939,0.0,0.0,0.7,0,0,1,0.0,0.0,0.0
"misinformation, fake news spark india coronavirus fears",misinformation,covid,princeton,jns-covid_misinfo,misinformation fake news spark india coronavirus fear,0.0187796130776405,0.0026187091134488,0.0357936806976795,0.0063081257976591,0.0034329688642174,0.9315767288208008,0.0014901459217071,0.626,0.229,0.145,-0.743,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
"civil defense chief: coronavirus likely biological attack against china, iran",misinformation,covid,princeton,jns-covid_misinfo,civil defense chief coronavirus likely biological attack china iran,0.3859798610210418,0.0262548457831144,0.059027761220932,0.0587503314018249,0.0571873560547828,0.4053609371185303,0.0074389399960637,0.246,0.635,0.119,-0.3818,0.8,0.0,0.3,1,0,1,0.0,0.8,0.0
"no, a hair dryer won’t stop coronavirus",misinformation,covid,princeton,jns-covid_misinfo,hair dryer will stop coronavirus,0.812009334564209,0.0370862409472465,0.0159050729125738,0.0196359809488058,0.0913347825407981,0.0202718134969472,0.0037567827384918,0.268,0.732,0.0,-0.296,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"businesses offering ‘coronavirus services’ popping up in houston, but consumers need to be careful",misinformation,covid,princeton,jns-covid_misinfo,business offer coronavirus service pop houston consumer need careful,0.8742015361785889,0.008159908466041,0.0095521537587046,0.0200653001666069,0.0206839423626661,0.0640176907181739,0.0033194855786859,0.0,0.872,0.128,0.2263,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
coronavirus phishing scams exploit misinformation,misinformation,covid,princeton,jns-covid_misinfo,coronavirus phishing scams exploit misinformation,0.4737125039100647,0.0147510208189487,0.0780440345406532,0.0179198682308197,0.0176788624376058,0.3936920464038849,0.0042016333900392,0.789,0.211,0.0,-0.7579,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
coronavirus and ibuprofen: separating fact from fiction,misinformation,covid,princeton,jns-covid_misinfo,coronavirus ibuprofen separate fact fiction,0.9553403854370116,0.0043249428272247,0.0064566330984234,0.0113350199535489,0.006745824124664,0.0111518176272511,0.0046453834511339,0.0,1.0,0.0,0.0,0.2,0.1,0.6,1,1,1,0.1666663888893518,0.2,0.1
south africa: coronavirus misinformation floods lenasia,misinformation,covid,princeton,jns-covid_misinfo,south africa coronavirus misinformation flood lenasia,0.3248623311519623,0.0042428239248692,0.1767151653766632,0.0693767145276069,0.1185126453638076,0.2996178865432739,0.0066724517382681,0.315,0.685,0.0,-0.3182,0.3,0.0,0.7,1,0,1,0.0,0.3,0.0
consumers inundated with misinformation about coronavirus,misinformation,covid,princeton,jns-covid_misinfo,consumer inundate misinformation coronavirus,0.2394207566976547,0.0154344690963625,0.1322936117649078,0.095852106809616,0.0175687875598669,0.4953590929508209,0.0040712184272706,0.315,0.685,0.0,-0.3182,0.8,0.0,0.0,1,0,0,0.0,0.8,0.0
coronavirus disinformation campaign: russian agents trying to sow confusion and distrust in the west,misinformation,covid,princeton,jns-covid_misinfo,coronavirus disinformation campaign russian agent try sow confusion distrust west,0.1298824399709701,0.010584095492959,0.096563383936882,0.0119957877323031,0.0092853046953678,0.7379679083824158,0.0037210672162473,0.294,0.706,0.0,-0.6124,0.3,0.2,0.6,1,1,1,0.3333327777787037,0.3,0.2
in a europe closed down by the coronavirus the eu opens its doors to the us army. could the defender become the invader of europe?,misinformation,covid,princeton,jns-covid_misinfo,europe close coronavirus eu open door army defender invader europe,0.2102248072624206,0.0024575823917984,0.0554653964936733,0.4867160320281982,0.1043505817651748,0.1173910796642303,0.0233945399522781,0.0,0.945,0.055,0.1027,0.6,0.2,0.4,1,1,1,0.499998750003125,0.6,0.2
"no, dean koontz did not predict the coronavirus in a 1981 novel",misinformation,covid,princeton,jns-covid_misinfo,dean koontz predict coronavirus 1981 novel,0.7770544290542603,0.0290468838065862,0.0152549026533961,0.0827472284436225,0.0509017817676067,0.0390031225979328,0.005991568788886,0.0,0.827,0.173,0.3182,0.1,0.0,0.9,1,0,1,0.0,0.1,0.0
"coronavirus in uae: no, pesticides will not be sprayed from the sky",misinformation,covid,princeton,jns-covid_misinfo,coronavirus uae pesticide spray sky,0.7266585826873779,0.0477736517786979,0.1112584173679351,0.0099306916818022,0.0412333160638809,0.056126270443201,0.0070190518163144,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
"audio clip: false reporting on shutdown measures in australia, falsely attributed to health minister",misinformation,covid,princeton,jns-covid_misinfo,audio clip false reporting shutdown measure australia falsely attribute health minister,0.1705511212348938,0.3260800838470459,0.3766035735607147,0.0701785236597061,0.0373158045113086,0.016259342432022,0.0030115842819213,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"a hoax about a national coronavirus quarantine spread onto tiktok, despite the platform's anti-misinformation policy",misinformation,covid,princeton,jns-covid_misinfo,hoax national coronavirus quarantine spread tiktok despite platform anti misinformation policy,0.064429260790348,0.0126474164426326,0.090865783393383,0.1063679829239845,0.0120084984228014,0.6956567168235779,0.0180244147777557,0.13,0.87,0.0,-0.2732,0.2,0.0,0.6,1,0,1,0.0,0.2,0.0
eu warns of ‘pro-kremlin’ disinfo on coronavirus pandemic,misinformation,covid,princeton,jns-covid_misinfo,eu warn pro kremlin disinfo coronavirus pandemic,0.0605929344892501,0.0070334025658667,0.0133830532431602,0.0064346259459853,0.0179132148623466,0.8927564024925232,0.0018863591831177,0.167,0.833,0.0,-0.1027,0.4,0.2,0.8,1,1,1,0.2499996875003906,0.4,0.2
coronavirus: the fake health advice you should ignore,misinformation,covid,princeton,jns-covid_misinfo,coronavirus fake health advice ignore,0.2479497641324997,0.1272995173931121,0.4238104820251465,0.0201159119606018,0.0714490711688995,0.1059947684407234,0.0033805456478148,0.483,0.517,0.0,-0.6808,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
a white nationalist has rebranded himself as coronavirus expert. and people are flocking to him.,misinformation,covid,princeton,jns-covid_misinfo,white nationalist rebrande coronavirus expert people flock,0.4576625227928161,0.0028949403204023,0.0533065907657146,0.2640189230442047,0.0176113843917846,0.0887349620461463,0.1157706677913665,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
how qanon fueled a hoax about oprah being arrested,misinformation,covid,princeton,jns-covid_misinfo,qanon fuel hoax oprah arrest,0.0273369774222373,0.0017108751926571,0.0979218780994415,0.24144147336483,0.0445861928164958,0.5776765942573547,0.0093260407447814,0.426,0.574,0.0,-0.6369,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
nigeria’s biggest battle with coronavirus will be beating misinformation,misinformation,covid,princeton,jns-covid_misinfo,nigeria big battle coronavirus beat misinformation,0.550467848777771,0.0096062636002898,0.0586865209043026,0.0362020470201969,0.0241904780268669,0.3119046986103058,0.0089421095326542,0.568,0.432,0.0,-0.7845,0.2,0.0,0.7,1,0,1,0.0,0.2,0.0
why coronavirus misinformation is out of control,misinformation,covid,princeton,jns-covid_misinfo,coronavirus misinformation control,0.0968043133616447,0.0042786756530404,0.2832187414169311,0.146825909614563,0.0181443393230438,0.4464280009269714,0.0043000476434826,0.277,0.723,0.0,-0.3182,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
in the news: coronavirus and “alternative” treatments,misinformation,covid,princeton,jns-covid_misinfo,news coronavirus alternative treatment,0.6741665601730347,0.0029209440108388,0.0091463858261704,0.2244067788124084,0.0094819189980626,0.0074281054548919,0.0724493414163589,0.0,1.0,0.0,0.0,0.4,0.2,0.6,1,1,1,0.3333327777787037,0.4,0.2
coronavirus rumours and misinformation are wreaking havoc on india’s poultry sector,misinformation,covid,princeton,jns-covid_misinfo,coronavirus rumour misinformation wreak havoc india poultry sector,0.0738743841648101,0.0166425257921218,0.0584682337939739,0.0107244737446308,0.0165849011391401,0.8216397762298584,0.002065701643005,0.408,0.592,0.0,-0.7351,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
marikina barangay chief to face sanctions for spreading fake news,misinformation,covid,princeton,jns-covid_misinfo,marikina barangay chief face sanction spread fake news,0.0154834585264325,0.0075044115073978,0.3782315552234649,0.0062952092848718,0.1539605259895324,0.4315380156040191,0.0069868434220552,0.256,0.744,0.0,-0.4767,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
how to identify fake coronavirus messages on whatsapp,misinformation,covid,princeton,jns-covid_misinfo,identify fake coronavirus message whatsapp,0.7303797602653503,0.0069176191464066,0.0583888925611972,0.090780384838581,0.0212749745696783,0.0861508920788765,0.0061074504628777,0.307,0.693,0.0,-0.4767,0.9,0.0,0.6,1,0,1,0.0,0.9,0.0
china spins tale that the u.s. army started the coronavirus epidemic,misinformation,covid,princeton,jns-covid_misinfo,china spin tale u.s army start coronavirus epidemic,0.7004032731056213,0.0032519365195184,0.0115930205211043,0.2268514037132263,0.0175851490348577,0.0179393514990806,0.0223758593201637,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
